DateTime,Interbeat Interval (MS)
2026-01-07 09:52:45.237000+00:00,625
2026-01-07 09:52:45.862000+00:00,628
2026-01-07 09:52:46.487000+00:00,625
2026-01-07 09:52:47.112000+00:00,625
2026-01-07 09:52:47.737000+00:00,628
2026-01-07 09:52:48.362000+00:00,625
2026-01-07 09:52:48.987000+00:00,628
2026-01-07 09:52:49.612000+00:00,621
2026-01-07 09:52:50.276000+00:00,632
2026-01-07 09:52:50.901000+00:00,628
2026-01-07 09:52:51.526000+00:00,640
2026-01-07 09:52:52.151000+00:00,640
2026-01-07 09:52:52.815000+00:00,644
2026-01-07 09:52:53.480000+00:00,656
2026-01-07 09:52:54.144000+00:00,656
2026-01-07 09:52:54.769000+00:00,648
2026-01-07 09:52:55.433000+00:00,640
2026-01-07 09:52:56.058000+00:00,628
2026-01-07 09:52:56.683000+00:00,632
2026-01-07 09:52:57.308000+00:00,628
2026-01-07 09:52:57.933000+00:00,632
2026-01-07 09:52:58.558000+00:00,628
2026-01-07 09:52:59.183000+00:00,632
2026-01-07 09:52:59.847000+00:00,628
2026-01-07 09:53:00.472000+00:00,632
2026-01-07 09:53:01.097000+00:00,625
2026-01-07 09:53:01.722000+00:00,628
2026-01-07 09:53:02.347000+00:00,625
2026-01-07 09:53:02.972000+00:00,621
2026-01-07 09:53:03.597000+00:00,621
2026-01-07 09:53:04.222000+00:00,625
2026-01-07 09:53:04.847000+00:00,644
2026-01-07 09:53:05.511000+00:00,656
2026-01-07 09:53:06.175000+00:00,664
2026-01-07 09:53:06.839000+00:00,664
2026-01-07 09:53:07.503000+00:00,656
2026-01-07 09:53:08.167000+00:00,656
2026-01-07 09:53:08.792000+00:00,648
2026-01-07 09:53:09.456000+00:00,640
2026-01-07 09:53:10.081000+00:00,628
2026-01-07 09:53:10.706000+00:00,628
2026-01-07 09:53:11.331000+00:00,621
2026-01-07 09:53:11.956000+00:00,621
2026-01-07 09:53:12.542000+00:00,613
2026-01-07 09:53:13.167000+00:00,617
2026-01-07 09:53:13.792000+00:00,621
2026-01-07 09:53:14.417000+00:00,636
2026-01-07 09:53:15.081000+00:00,648
2026-01-07 09:53:15.745000+00:00,656
2026-01-07 09:53:16.409000+00:00,664
2026-01-07 09:53:17.073000+00:00,660
2026-01-07 09:53:17.698000+00:00,652
2026-01-07 09:53:18.362000+00:00,648
2026-01-07 09:53:18.987000+00:00,636
2026-01-07 09:53:19.612000+00:00,628
2026-01-07 09:53:20.237000+00:00,621
2026-01-07 09:53:20.862000+00:00,617
2026-01-07 09:53:21.487000+00:00,613
2026-01-07 09:53:22.073000+00:00,609
2026-01-07 09:53:22.698000+00:00,609
2026-01-07 09:53:23.284000+00:00,609
2026-01-07 09:53:23.909000+00:00,621
2026-01-07 09:53:24.534000+00:00,625
2026-01-07 09:53:25.198000+00:00,632
2026-01-07 09:53:25.823000+00:00,632
2026-01-07 09:53:26.448000+00:00,632
2026-01-07 09:53:27.073000+00:00,632
2026-01-07 09:53:27.698000+00:00,625
2026-01-07 09:53:28.323000+00:00,621
2026-01-07 09:53:28.948000+00:00,617
2026-01-07 09:53:29.573000+00:00,613
2026-01-07 09:53:30.159000+00:00,621
2026-01-07 09:53:30.784000+00:00,589
2026-01-07 09:53:31.370000+00:00,609
2026-01-07 09:53:31.995000+00:00,601
2026-01-07 09:53:32.581000+00:00,593
2026-01-07 09:53:33.167000+00:00,593
2026-01-07 09:53:33.753000+00:00,593
2026-01-07 09:53:34.339000+00:00,593
2026-01-07 09:53:34.964000+00:00,597
2026-01-07 09:53:35.550000+00:00,593
2026-01-07 09:53:36.136000+00:00,597
2026-01-07 09:53:36.722000+00:00,593
2026-01-07 09:53:37.308000+00:00,589
2026-01-07 09:53:37.933000+00:00,593
2026-01-07 09:53:38.519000+00:00,585
2026-01-07 09:53:39.105000+00:00,589
2026-01-07 09:53:39.690000+00:00,589
2026-01-07 09:53:40.276000+00:00,589
2026-01-07 09:53:40.862000+00:00,582
2026-01-07 09:53:41.448000+00:00,582
2026-01-07 09:53:42.034000+00:00,578
2026-01-07 09:53:42.581000+00:00,582
2026-01-07 09:53:43.167000+00:00,582
2026-01-07 09:53:43.753000+00:00,582
2026-01-07 09:53:44.339000+00:00,585
2026-01-07 09:53:44.925000+00:00,593
2026-01-07 09:53:45.550000+00:00,597
