DateTime,Vert Accelerometer,Lat Accelerometer,Long Accelerometer
2026-01-07 09:52:45.288000+00:00,-940,-254,-176
2026-01-07 09:52:45.292000+00:00,-944,-265,-168
2026-01-07 09:52:45.296000+00:00,-928,-273,-172
2026-01-07 09:52:45.300000+00:00,-932,-265,-172
2026-01-07 09:52:45.304000+00:00,-944,-265,-172
2026-01-07 09:52:45.308000+00:00,-932,-261,-168
2026-01-07 09:52:45.312000+00:00,-940,-257,-168
2026-01-07 09:52:45.315000+00:00,-944,-261,-156
2026-01-07 09:52:45.319000+00:00,-948,-265,-160
2026-01-07 09:52:45.323000+00:00,-940,-269,-156
2026-01-07 09:52:45.327000+00:00,-940,-261,-164
2026-01-07 09:52:45.331000+00:00,-940,-254,-152
2026-01-07 09:52:45.335000+00:00,-940,-257,-156
2026-01-07 09:52:45.339000+00:00,-932,-257,-164
2026-01-07 09:52:45.343000+00:00,-932,-269,-156
2026-01-07 09:52:45.347000+00:00,-948,-261,-152
2026-01-07 09:52:45.351000+00:00,-936,-257,-164
2026-01-07 09:52:45.355000+00:00,-928,-269,-160
2026-01-07 09:52:45.358000+00:00,-928,-257,-176
2026-01-07 09:52:45.362000+00:00,-928,-261,-172
2026-01-07 09:52:45.366000+00:00,-928,-254,-164
2026-01-07 09:52:45.370000+00:00,-928,-254,-160
2026-01-07 09:52:45.374000+00:00,-936,-265,-172
2026-01-07 09:52:45.378000+00:00,-928,-254,-168
2026-01-07 09:52:45.382000+00:00,-944,-250,-160
2026-01-07 09:52:45.386000+00:00,-928,-257,-179
2026-01-07 09:52:45.390000+00:00,-928,-261,-156
2026-01-07 09:52:45.394000+00:00,-928,-261,-172
2026-01-07 09:52:45.398000+00:00,-932,-296,-176
2026-01-07 09:52:45.401000+00:00,-932,-261,-172
2026-01-07 09:52:45.405000+00:00,-936,-257,-172
2026-01-07 09:52:45.409000+00:00,-936,-257,-172
2026-01-07 09:52:45.413000+00:00,-940,-257,-172
2026-01-07 09:52:45.417000+00:00,-936,-257,-176
2026-01-07 09:52:45.421000+00:00,-940,-261,-172
2026-01-07 09:52:45.425000+00:00,-940,-269,-168
2026-01-07 09:52:45.429000+00:00,-940,-261,-172
2026-01-07 09:52:45.433000+00:00,-944,-257,-172
2026-01-07 09:52:45.437000+00:00,-956,-257,-176
2026-01-07 09:52:45.440000+00:00,-948,-254,-160
2026-01-07 09:52:45.444000+00:00,-944,-265,-164
2026-01-07 09:52:45.448000+00:00,-936,-257,-168
2026-01-07 09:52:45.452000+00:00,-944,-265,-179
2026-01-07 09:52:45.456000+00:00,-936,-265,-164
2026-01-07 09:52:45.460000+00:00,-944,-254,-168
2026-01-07 09:52:45.464000+00:00,-940,-254,-164
2026-01-07 09:52:45.468000+00:00,-944,-257,-172
2026-01-07 09:52:45.472000+00:00,-944,-265,-176
2026-01-07 09:52:45.476000+00:00,-940,-254,-176
2026-01-07 09:52:45.480000+00:00,-936,-261,-168
2026-01-07 09:52:45.483000+00:00,-944,-257,-164
2026-01-07 09:52:45.487000+00:00,-932,-261,-168
2026-01-07 09:52:45.491000+00:00,-936,-254,-168
2026-01-07 09:52:45.495000+00:00,-936,-254,-172
2026-01-07 09:52:45.499000+00:00,-940,-261,-164
2026-01-07 09:52:45.503000+00:00,-944,-257,-172
2026-01-07 09:52:45.507000+00:00,-928,-265,-168
2026-01-07 09:52:45.511000+00:00,-928,-250,-168
2026-01-07 09:52:45.515000+00:00,-940,-265,-164
2026-01-07 09:52:45.519000+00:00,-932,-254,-164
2026-01-07 09:52:45.523000+00:00,-928,-257,-160
2026-01-07 09:52:45.526000+00:00,-940,-265,-160
2026-01-07 09:52:45.530000+00:00,-932,-257,-176
2026-01-07 09:52:45.534000+00:00,-932,-257,-172
2026-01-07 09:52:45.538000+00:00,-940,-254,-164
2026-01-07 09:52:45.542000+00:00,-936,-257,-176
2026-01-07 09:52:45.546000+00:00,-932,-254,-176
2026-01-07 09:52:45.550000+00:00,-940,-261,-168
2026-01-07 09:52:45.554000+00:00,-936,-261,-168
2026-01-07 09:52:45.558000+00:00,-948,-257,-164
2026-01-07 09:52:45.562000+00:00,-940,-261,-168
2026-01-07 09:52:45.565000+00:00,-940,-254,-172
2026-01-07 09:52:45.569000+00:00,-940,-265,-164
2026-01-07 09:52:45.573000+00:00,-936,-257,-168
2026-01-07 09:52:45.577000+00:00,-936,-261,-168
2026-01-07 09:52:45.581000+00:00,-924,-254,-168
2026-01-07 09:52:45.585000+00:00,-940,-261,-172
2026-01-07 09:52:45.589000+00:00,-936,-261,-172
2026-01-07 09:52:45.593000+00:00,-932,-261,-164
2026-01-07 09:52:45.597000+00:00,-932,-265,-179
2026-01-07 09:52:45.601000+00:00,-936,-265,-172
2026-01-07 09:52:45.605000+00:00,-932,-254,-172
2026-01-07 09:52:45.608000+00:00,-940,-257,-164
2026-01-07 09:52:45.612000+00:00,-940,-261,-168
2026-01-07 09:52:45.616000+00:00,-932,-273,-168
2026-01-07 09:52:45.620000+00:00,-932,-257,-172
2026-01-07 09:52:45.624000+00:00,-944,-257,-172
2026-01-07 09:52:45.628000+00:00,-944,-257,-164
2026-01-07 09:52:45.632000+00:00,-936,-269,-160
2026-01-07 09:52:45.636000+00:00,-932,-257,-168
2026-01-07 09:52:45.640000+00:00,-940,-261,-172
2026-01-07 09:52:45.644000+00:00,-940,-254,-160
2026-01-07 09:52:45.648000+00:00,-932,-261,-172
2026-01-07 09:52:45.651000+00:00,-940,-257,-156
2026-01-07 09:52:45.655000+00:00,-940,-261,-164
2026-01-07 09:52:45.659000+00:00,-936,-261,-164
2026-01-07 09:52:45.663000+00:00,-940,-257,-164
2026-01-07 09:52:45.667000+00:00,-940,-250,-164
2026-01-07 09:52:45.671000+00:00,-940,-257,-160
2026-01-07 09:52:45.675000+00:00,-940,-254,-164
2026-01-07 09:52:45.679000+00:00,-936,-265,-164
2026-01-07 09:52:45.683000+00:00,-940,-257,-168
2026-01-07 09:52:45.687000+00:00,-940,-265,-168
2026-01-07 09:52:45.690000+00:00,-940,-277,-168
2026-01-07 09:52:45.694000+00:00,-944,-257,-172
2026-01-07 09:52:45.698000+00:00,-944,-254,-176
2026-01-07 09:52:45.702000+00:00,-948,-257,-160
2026-01-07 09:52:45.706000+00:00,-940,-261,-160
2026-01-07 09:52:45.710000+00:00,-940,-281,-168
2026-01-07 09:52:45.714000+00:00,-936,-261,-179
2026-01-07 09:52:45.718000+00:00,-936,-254,-160
2026-01-07 09:52:45.722000+00:00,-932,-250,-168
2026-01-07 09:52:45.726000+00:00,-940,-261,-172
2026-01-07 09:52:45.730000+00:00,-944,-269,-160
2026-01-07 09:52:45.733000+00:00,-936,-261,-172
2026-01-07 09:52:45.737000+00:00,-948,-254,-172
2026-01-07 09:52:45.741000+00:00,-940,-257,-160
2026-01-07 09:52:45.745000+00:00,-944,-257,-156
2026-01-07 09:52:45.749000+00:00,-940,-289,-168
2026-01-07 09:52:45.753000+00:00,-940,-254,-160
2026-01-07 09:52:45.757000+00:00,-948,-261,-160
2026-01-07 09:52:45.761000+00:00,-940,-257,-164
2026-01-07 09:52:45.765000+00:00,-932,-265,-168
2026-01-07 09:52:45.769000+00:00,-932,-257,-164
2026-01-07 09:52:45.773000+00:00,-940,-265,-152
2026-01-07 09:52:45.776000+00:00,-936,-261,-164
2026-01-07 09:52:45.780000+00:00,-940,-261,-168
2026-01-07 09:52:45.784000+00:00,-936,-257,-164
2026-01-07 09:52:45.788000+00:00,-944,-261,-187
2026-01-07 09:52:45.792000+00:00,-932,-257,-164
2026-01-07 09:52:45.796000+00:00,-932,-261,-160
2026-01-07 09:52:45.800000+00:00,-932,-265,-164
2026-01-07 09:52:45.804000+00:00,-944,-257,-164
2026-01-07 09:52:45.808000+00:00,-944,-257,-160
2026-01-07 09:52:45.812000+00:00,-940,-257,-156
2026-01-07 09:52:45.815000+00:00,-932,-254,-176
2026-01-07 09:52:45.819000+00:00,-936,-257,-164
2026-01-07 09:52:45.823000+00:00,-936,-257,-168
2026-01-07 09:52:45.827000+00:00,-948,-261,-164
2026-01-07 09:52:45.831000+00:00,-948,-254,-156
2026-01-07 09:52:45.835000+00:00,-944,-254,-164
2026-01-07 09:52:45.839000+00:00,-944,-261,-152
2026-01-07 09:52:45.843000+00:00,-940,-261,-156
2026-01-07 09:52:45.847000+00:00,-944,-254,-160
2026-01-07 09:52:45.851000+00:00,-940,-257,-160
2026-01-07 09:52:45.855000+00:00,-940,-257,-160
2026-01-07 09:52:45.858000+00:00,-936,-257,-164
2026-01-07 09:52:45.862000+00:00,-936,-261,-164
2026-01-07 09:52:45.866000+00:00,-932,-293,-168
2026-01-07 09:52:45.870000+00:00,-932,-265,-164
2026-01-07 09:52:45.874000+00:00,-944,-261,-156
2026-01-07 09:52:45.878000+00:00,-936,-250,-160
2026-01-07 09:52:45.882000+00:00,-940,-246,-168
2026-01-07 09:52:45.886000+00:00,-932,-254,-176
2026-01-07 09:52:45.890000+00:00,-940,-257,-164
2026-01-07 09:52:45.894000+00:00,-936,-257,-179
2026-01-07 09:52:45.898000+00:00,-940,-261,-168
2026-01-07 09:52:45.901000+00:00,-944,-257,-176
2026-01-07 09:52:45.905000+00:00,-944,-246,-164
2026-01-07 09:52:45.909000+00:00,-944,-265,-172
2026-01-07 09:52:45.913000+00:00,-936,-273,-176
2026-01-07 09:52:45.917000+00:00,-944,-269,-176
2026-01-07 09:52:45.921000+00:00,-944,-261,-168
2026-01-07 09:52:45.925000+00:00,-936,-265,-172
2026-01-07 09:52:45.929000+00:00,-936,-269,-168
2026-01-07 09:52:45.933000+00:00,-928,-265,-172
2026-01-07 09:52:45.937000+00:00,-936,-265,-168
2026-01-07 09:52:45.940000+00:00,-940,-254,-164
2026-01-07 09:52:45.944000+00:00,-944,-254,-168
2026-01-07 09:52:45.948000+00:00,-952,-254,-160
2026-01-07 09:52:45.952000+00:00,-948,-269,-156
2026-01-07 09:52:45.956000+00:00,-940,-257,-164
2026-01-07 09:52:45.960000+00:00,-940,-257,-160
2026-01-07 09:52:45.964000+00:00,-948,-257,-160
2026-01-07 09:52:45.968000+00:00,-936,-265,-164
2026-01-07 09:52:45.972000+00:00,-928,-261,-168
2026-01-07 09:52:45.976000+00:00,-936,-257,-168
2026-01-07 09:52:45.980000+00:00,-936,-261,-164
2026-01-07 09:52:45.983000+00:00,-936,-261,-176
2026-01-07 09:52:45.987000+00:00,-940,-261,-168
2026-01-07 09:52:45.991000+00:00,-932,-265,-168
2026-01-07 09:52:45.995000+00:00,-936,-265,-168
2026-01-07 09:52:45.999000+00:00,-928,-254,-176
2026-01-07 09:52:46.003000+00:00,-932,-257,-176
2026-01-07 09:52:46.007000+00:00,-928,-261,-164
2026-01-07 09:52:46.011000+00:00,-932,-257,-176
2026-01-07 09:52:46.015000+00:00,-940,-261,-172
2026-01-07 09:52:46.019000+00:00,-932,-261,-164
2026-01-07 09:52:46.023000+00:00,-932,-261,-179
2026-01-07 09:52:46.026000+00:00,-936,-265,-172
2026-01-07 09:52:46.030000+00:00,-936,-261,-176
2026-01-07 09:52:46.034000+00:00,-936,-254,-168
2026-01-07 09:52:46.038000+00:00,-940,-254,-156
2026-01-07 09:52:46.042000+00:00,-940,-257,-179
2026-01-07 09:52:46.046000+00:00,-936,-261,-172
2026-01-07 09:52:46.050000+00:00,-940,-265,-172
2026-01-07 09:52:46.054000+00:00,-936,-254,-164
2026-01-07 09:52:46.058000+00:00,-940,-261,-164
2026-01-07 09:52:46.062000+00:00,-940,-254,-160
2026-01-07 09:52:46.065000+00:00,-936,-250,-172
2026-01-07 09:52:46.069000+00:00,-932,-254,-168
2026-01-07 09:52:46.073000+00:00,-940,-254,-160
2026-01-07 09:52:46.077000+00:00,-940,-257,-168
2026-01-07 09:52:46.081000+00:00,-944,-257,-160
2026-01-07 09:52:46.085000+00:00,-936,-257,-160
2026-01-07 09:52:46.089000+00:00,-932,-257,-176
2026-01-07 09:52:46.093000+00:00,-940,-254,-172
2026-01-07 09:52:46.097000+00:00,-932,-269,-164
2026-01-07 09:52:46.101000+00:00,-948,-261,-172
2026-01-07 09:52:46.105000+00:00,-944,-273,-164
2026-01-07 09:52:46.108000+00:00,-944,-257,-160
2026-01-07 09:52:46.112000+00:00,-944,-261,-164
2026-01-07 09:52:46.116000+00:00,-936,-257,-168
2026-01-07 09:52:46.120000+00:00,-940,-265,-168
2026-01-07 09:52:46.124000+00:00,-944,-257,-164
2026-01-07 09:52:46.128000+00:00,-948,-265,-172
2026-01-07 09:52:46.132000+00:00,-940,-265,-168
2026-01-07 09:52:46.136000+00:00,-944,-254,-168
2026-01-07 09:52:46.140000+00:00,-940,-261,-168
2026-01-07 09:52:46.144000+00:00,-936,-265,-164
2026-01-07 09:52:46.148000+00:00,-932,-250,-168
2026-01-07 09:52:46.151000+00:00,-944,-257,-160
2026-01-07 09:52:46.155000+00:00,-932,-257,-172
2026-01-07 09:52:46.159000+00:00,-932,-265,-168
2026-01-07 09:52:46.163000+00:00,-940,-265,-168
2026-01-07 09:52:46.167000+00:00,-944,-265,-164
2026-01-07 09:52:46.171000+00:00,-932,-261,-164
2026-01-07 09:52:46.175000+00:00,-936,-254,-164
2026-01-07 09:52:46.179000+00:00,-936,-261,-164
2026-01-07 09:52:46.183000+00:00,-944,-257,-172
2026-01-07 09:52:46.187000+00:00,-940,-254,-164
2026-01-07 09:52:46.190000+00:00,-944,-250,-168
2026-01-07 09:52:46.194000+00:00,-936,-254,-176
2026-01-07 09:52:46.198000+00:00,-932,-261,-164
2026-01-07 09:52:46.202000+00:00,-932,-265,-156
2026-01-07 09:52:46.206000+00:00,-944,-254,-156
2026-01-07 09:52:46.210000+00:00,-940,-269,-172
2026-01-07 09:52:46.214000+00:00,-936,-257,-160
2026-01-07 09:52:46.218000+00:00,-936,-257,-176
2026-01-07 09:52:46.222000+00:00,-940,-254,-164
2026-01-07 09:52:46.226000+00:00,-940,-257,-160
2026-01-07 09:52:46.230000+00:00,-928,-261,-172
2026-01-07 09:52:46.233000+00:00,-940,-250,-168
2026-01-07 09:52:46.237000+00:00,-936,-269,-164
2026-01-07 09:52:46.241000+00:00,-940,-257,-164
2026-01-07 09:52:46.245000+00:00,-940,-277,-160
2026-01-07 09:52:46.249000+00:00,-936,-261,-168
2026-01-07 09:52:46.253000+00:00,-936,-257,-164
2026-01-07 09:52:46.257000+00:00,-940,-242,-156
2026-01-07 09:52:46.261000+00:00,-936,-257,-156
2026-01-07 09:52:46.265000+00:00,-948,-265,-164
2026-01-07 09:52:46.269000+00:00,-932,-261,-172
2026-01-07 09:52:46.273000+00:00,-940,-254,-152
2026-01-07 09:52:46.276000+00:00,-940,-254,-168
2026-01-07 09:52:46.280000+00:00,-940,-265,-164
2026-01-07 09:52:46.284000+00:00,-940,-257,-164
2026-01-07 09:52:46.288000+00:00,-936,-257,-164
2026-01-07 09:52:46.292000+00:00,-944,-269,-168
2026-01-07 09:52:46.296000+00:00,-920,-257,-183
2026-01-07 09:52:46.300000+00:00,-944,-257,-164
2026-01-07 09:52:46.304000+00:00,-936,-261,-176
2026-01-07 09:52:46.308000+00:00,-944,-261,-164
2026-01-07 09:52:46.312000+00:00,-944,-269,-164
2026-01-07 09:52:46.315000+00:00,-948,-257,-164
2026-01-07 09:52:46.319000+00:00,-944,-254,-172
2026-01-07 09:52:46.323000+00:00,-944,-254,-164
2026-01-07 09:52:46.327000+00:00,-940,-257,-176
2026-01-07 09:52:46.331000+00:00,-944,-261,-168
2026-01-07 09:52:46.335000+00:00,-932,-254,-187
2026-01-07 09:52:46.339000+00:00,-948,-265,-168
2026-01-07 09:52:46.343000+00:00,-948,-261,-172
2026-01-07 09:52:46.347000+00:00,-932,-265,-164
2026-01-07 09:52:46.351000+00:00,-940,-257,-168
2026-01-07 09:52:46.355000+00:00,-944,-265,-168
2026-01-07 09:52:46.358000+00:00,-936,-254,-168
2026-01-07 09:52:46.362000+00:00,-940,-261,-168
2026-01-07 09:52:46.366000+00:00,-936,-254,-168
2026-01-07 09:52:46.370000+00:00,-932,-265,-164
2026-01-07 09:52:46.374000+00:00,-924,-254,-164
2026-01-07 09:52:46.378000+00:00,-948,-269,-164
2026-01-07 09:52:46.382000+00:00,-948,-269,-160
2026-01-07 09:52:46.386000+00:00,-936,-257,-172
2026-01-07 09:52:46.390000+00:00,-940,-265,-172
2026-01-07 09:52:46.394000+00:00,-940,-257,-168
2026-01-07 09:52:46.398000+00:00,-936,-261,-168
2026-01-07 09:52:46.401000+00:00,-940,-257,-164
2026-01-07 09:52:46.405000+00:00,-948,-257,-164
2026-01-07 09:52:46.409000+00:00,-936,-269,-172
2026-01-07 09:52:46.413000+00:00,-967,-242,-160
2026-01-07 09:52:46.417000+00:00,-936,-254,-176
2026-01-07 09:52:46.421000+00:00,-932,-265,-172
2026-01-07 09:52:46.425000+00:00,-940,-265,-168
2026-01-07 09:52:46.429000+00:00,-940,-265,-168
2026-01-07 09:52:46.433000+00:00,-936,-261,-160
2026-01-07 09:52:46.437000+00:00,-936,-254,-164
2026-01-07 09:52:46.440000+00:00,-932,-265,-172
2026-01-07 09:52:46.444000+00:00,-940,-269,-164
2026-01-07 09:52:46.448000+00:00,-936,-257,-160
2026-01-07 09:52:46.452000+00:00,-940,-261,-164
2026-01-07 09:52:46.456000+00:00,-940,-261,-164
2026-01-07 09:52:46.460000+00:00,-944,-254,-168
2026-01-07 09:52:46.464000+00:00,-928,-257,-160
2026-01-07 09:52:46.468000+00:00,-944,-261,-164
2026-01-07 09:52:46.472000+00:00,-940,-257,-160
2026-01-07 09:52:46.476000+00:00,-940,-269,-168
2026-01-07 09:52:46.480000+00:00,-932,-269,-164
2026-01-07 09:52:46.483000+00:00,-940,-257,-172
2026-01-07 09:52:46.487000+00:00,-944,-257,-164
2026-01-07 09:52:46.491000+00:00,-940,-261,-164
2026-01-07 09:52:46.495000+00:00,-936,-254,-168
2026-01-07 09:52:46.499000+00:00,-936,-261,-168
2026-01-07 09:52:46.503000+00:00,-936,-254,-164
2026-01-07 09:52:46.507000+00:00,-932,-257,-168
2026-01-07 09:52:46.511000+00:00,-936,-250,-160
2026-01-07 09:52:46.515000+00:00,-932,-257,-179
2026-01-07 09:52:46.519000+00:00,-936,-261,-179
2026-01-07 09:52:46.523000+00:00,-944,-257,-168
2026-01-07 09:52:46.526000+00:00,-940,-257,-172
2026-01-07 09:52:46.530000+00:00,-948,-269,-179
2026-01-07 09:52:46.534000+00:00,-936,-269,-176
2026-01-07 09:52:46.538000+00:00,-940,-269,-176
2026-01-07 09:52:46.542000+00:00,-932,-265,-172
2026-01-07 09:52:46.546000+00:00,-940,-273,-172
2026-01-07 09:52:46.550000+00:00,-932,-261,-176
2026-01-07 09:52:46.554000+00:00,-936,-257,-176
2026-01-07 09:52:46.558000+00:00,-940,-265,-179
2026-01-07 09:52:46.562000+00:00,-948,-265,-168
2026-01-07 09:52:46.565000+00:00,-944,-261,-176
2026-01-07 09:52:46.569000+00:00,-936,-257,-168
2026-01-07 09:52:46.573000+00:00,-952,-257,-164
2026-01-07 09:52:46.577000+00:00,-940,-261,-164
2026-01-07 09:52:46.581000+00:00,-944,-250,-164
2026-01-07 09:52:46.585000+00:00,-936,-261,-168
2026-01-07 09:52:46.589000+00:00,-944,-250,-168
2026-01-07 09:52:46.593000+00:00,-936,-257,-164
2026-01-07 09:52:46.597000+00:00,-936,-261,-172
2026-01-07 09:52:46.601000+00:00,-932,-257,-172
2026-01-07 09:52:46.605000+00:00,-928,-257,-168
2026-01-07 09:52:46.608000+00:00,-932,-257,-176
2026-01-07 09:52:46.612000+00:00,-924,-257,-164
2026-01-07 09:52:46.616000+00:00,-932,-265,-172
2026-01-07 09:52:46.620000+00:00,-932,-261,-183
2026-01-07 09:52:46.624000+00:00,-928,-257,-172
2026-01-07 09:52:46.628000+00:00,-940,-261,-172
2026-01-07 09:52:46.632000+00:00,-940,-269,-168
2026-01-07 09:52:46.636000+00:00,-940,-254,-172
2026-01-07 09:52:46.640000+00:00,-936,-250,-176
2026-01-07 09:52:46.644000+00:00,-940,-246,-160
2026-01-07 09:52:46.648000+00:00,-952,-254,-168
2026-01-07 09:52:46.651000+00:00,-940,-257,-172
2026-01-07 09:52:46.655000+00:00,-948,-261,-168
2026-01-07 09:52:46.659000+00:00,-940,-254,-164
2026-01-07 09:52:46.663000+00:00,-940,-265,-168
2026-01-07 09:52:46.667000+00:00,-940,-261,-164
2026-01-07 09:52:46.671000+00:00,-948,-261,-164
2026-01-07 09:52:46.675000+00:00,-936,-261,-172
2026-01-07 09:52:46.679000+00:00,-932,-257,-176
2026-01-07 09:52:46.683000+00:00,-940,-265,-172
2026-01-07 09:52:46.687000+00:00,-936,-254,-176
2026-01-07 09:52:46.690000+00:00,-940,-257,-179
2026-01-07 09:52:46.694000+00:00,-936,-257,-168
2026-01-07 09:52:46.698000+00:00,-940,-257,-176
2026-01-07 09:52:46.702000+00:00,-936,-261,-179
2026-01-07 09:52:46.706000+00:00,-940,-257,-168
2026-01-07 09:52:46.710000+00:00,-936,-257,-176
2026-01-07 09:52:46.714000+00:00,-940,-250,-168
2026-01-07 09:52:46.718000+00:00,-936,-257,-172
2026-01-07 09:52:46.722000+00:00,-940,-265,-172
2026-01-07 09:52:46.726000+00:00,-936,-261,-176
2026-01-07 09:52:46.730000+00:00,-940,-261,-168
2026-01-07 09:52:46.733000+00:00,-940,-265,-179
2026-01-07 09:52:46.737000+00:00,-944,-254,-160
2026-01-07 09:52:46.741000+00:00,-936,-257,-168
2026-01-07 09:52:46.745000+00:00,-928,-254,-164
2026-01-07 09:52:46.749000+00:00,-936,-257,-176
2026-01-07 09:52:46.753000+00:00,-936,-254,-176
2026-01-07 09:52:46.757000+00:00,-944,-254,-160
2026-01-07 09:52:46.761000+00:00,-936,-257,-168
2026-01-07 09:52:46.765000+00:00,-948,-254,-183
2026-01-07 09:52:46.769000+00:00,-940,-261,-179
2026-01-07 09:52:46.773000+00:00,-936,-257,-168
2026-01-07 09:52:46.776000+00:00,-944,-265,-172
2026-01-07 09:52:46.780000+00:00,-940,-261,-168
2026-01-07 09:52:46.784000+00:00,-936,-261,-168
2026-01-07 09:52:46.788000+00:00,-936,-254,-160
2026-01-07 09:52:46.792000+00:00,-936,-250,-168
2026-01-07 09:52:46.796000+00:00,-940,-265,-176
2026-01-07 09:52:46.800000+00:00,-944,-261,-172
2026-01-07 09:52:46.804000+00:00,-932,-308,-172
2026-01-07 09:52:46.808000+00:00,-940,-250,-168
2026-01-07 09:52:46.812000+00:00,-940,-261,-164
2026-01-07 09:52:46.815000+00:00,-940,-257,-168
2026-01-07 09:52:46.819000+00:00,-932,-265,-179
2026-01-07 09:52:46.823000+00:00,-932,-265,-172
2026-01-07 09:52:46.827000+00:00,-940,-254,-156
2026-01-07 09:52:46.831000+00:00,-928,-261,-172
2026-01-07 09:52:46.835000+00:00,-936,-265,-168
2026-01-07 09:52:46.839000+00:00,-944,-257,-172
2026-01-07 09:52:46.843000+00:00,-944,-269,-156
2026-01-07 09:52:46.847000+00:00,-940,-257,-172
2026-01-07 09:52:46.851000+00:00,-940,-257,-172
2026-01-07 09:52:46.855000+00:00,-944,-261,-160
2026-01-07 09:52:46.858000+00:00,-944,-265,-176
2026-01-07 09:52:46.862000+00:00,-936,-261,-168
2026-01-07 09:52:46.866000+00:00,-940,-269,-168
2026-01-07 09:52:46.870000+00:00,-944,-261,-164
2026-01-07 09:52:46.874000+00:00,-936,-261,-172
