DateTime,Lead 1,Lead 2
2026-01-07 12:57:00.003000+00:00,0.021978,0.043956
2026-01-07 12:57:00.007000+00:00,0.032967,0.043956
2026-01-07 12:57:00.011000+00:00,0.043956,0.043956
2026-01-07 12:57:00.015000+00:00,0.043956,0.032967
2026-01-07 12:57:00.019000+00:00,0.032967,0.021978
2026-01-07 12:57:00.023000+00:00,0.032967,0.032967
2026-01-07 12:57:00.027000+00:00,0.032967,0.032967
2026-01-07 12:57:00.031000+00:00,0.032967,0.032967
2026-01-07 12:57:00.035000+00:00,0.032967,0.032967
2026-01-07 12:57:00.038000+00:00,0.032967,0.032967
2026-01-07 12:57:00.042000+00:00,0.032967,0.043956
2026-01-07 12:57:00.046000+00:00,0.032967,0.043956
2026-01-07 12:57:00.050000+00:00,0.032967,0.032967
2026-01-07 12:57:00.054000+00:00,0.032967,0.032967
2026-01-07 12:57:00.058000+00:00,0.043956,0.043956
2026-01-07 12:57:00.062000+00:00,0.032967,0.032967
2026-01-07 12:57:00.066000+00:00,0.032967,0.032967
2026-01-07 12:57:00.070000+00:00,0.043956,0.032967
2026-01-07 12:57:00.074000+00:00,0.043956,0.032967
2026-01-07 12:57:00.078000+00:00,0.032967,0.032967
2026-01-07 12:57:00.081000+00:00,0.032967,0.043956
2026-01-07 12:57:00.085000+00:00,0.032967,0.043956
2026-01-07 12:57:00.089000+00:00,0.043956,0.032967
2026-01-07 12:57:00.093000+00:00,0.032967,0.032967
2026-01-07 12:57:00.097000+00:00,0.032967,0.032967
2026-01-07 12:57:00.101000+00:00,0.032967,0.043956
2026-01-07 12:57:00.105000+00:00,0.032967,0.043956
2026-01-07 12:57:00.109000+00:00,0.032967,0.032967
2026-01-07 12:57:00.113000+00:00,0.032967,0.043956
2026-01-07 12:57:00.117000+00:00,0.032967,0.043956
2026-01-07 12:57:00.120000+00:00,0.032967,0.043956
2026-01-07 12:57:00.124000+00:00,0.021978,0.043956
2026-01-07 12:57:00.128000+00:00,0.021978,0.043956
2026-01-07 12:57:00.132000+00:00,0.021978,0.043956
2026-01-07 12:57:00.136000+00:00,0.021978,0.043956
2026-01-07 12:57:00.140000+00:00,0.032967,0.043956
2026-01-07 12:57:00.144000+00:00,0.032967,0.043956
2026-01-07 12:57:00.148000+00:00,0.043956,0.032967
2026-01-07 12:57:00.152000+00:00,0.065934,0.043956
2026-01-07 12:57:00.156000+00:00,0.054945,0.043956
2026-01-07 12:57:00.160000+00:00,0.054945,0.043956
2026-01-07 12:57:00.163000+00:00,0.054945,0.043956
2026-01-07 12:57:00.167000+00:00,0.043956,0.032967
2026-01-07 12:57:00.171000+00:00,0.043956,0.032967
2026-01-07 12:57:00.175000+00:00,0.021978,0.021978
2026-01-07 12:57:00.179000+00:00,0.010989,0.021978
2026-01-07 12:57:00.183000+00:00,0.010989,0.021978
2026-01-07 12:57:00.187000+00:00,0.010989,0.010989
2026-01-07 12:57:00.191000+00:00,0.021978,0.010989
2026-01-07 12:57:00.195000+00:00,0.021978,0.021978
2026-01-07 12:57:00.199000+00:00,0.021978,0.032967
2026-01-07 12:57:00.203000+00:00,0.021978,0.021978
2026-01-07 12:57:00.206000+00:00,0.021978,0.032967
2026-01-07 12:57:00.210000+00:00,0.010989,0.021978
2026-01-07 12:57:00.214000+00:00,0.021978,0.032967
2026-01-07 12:57:00.218000+00:00,0.010989,0.032967
2026-01-07 12:57:00.222000+00:00,0.032967,0.032967
2026-01-07 12:57:00.226000+00:00,0.032967,0.032967
2026-01-07 12:57:00.230000+00:00,0.021978,0.032967
2026-01-07 12:57:00.234000+00:00,0.021978,0.043956
2026-01-07 12:57:00.238000+00:00,0.032967,0.032967
2026-01-07 12:57:00.242000+00:00,0.032967,0.032967
2026-01-07 12:57:00.245000+00:00,0.032967,0.032967
2026-01-07 12:57:00.249000+00:00,0.021978,0.043956
2026-01-07 12:57:00.253000+00:00,-0.010989,0.021978
2026-01-07 12:57:00.257000+00:00,-0.043956,0.0
2026-01-07 12:57:00.261000+00:00,-0.054945,0.010989
2026-01-07 12:57:00.265000+00:00,-0.010989,0.065934
2026-01-07 12:57:00.269000+00:00,0.10989,0.186813
2026-01-07 12:57:00.273000+00:00,0.307692,0.362637
2026-01-07 12:57:00.277000+00:00,0.483516,0.516483
2026-01-07 12:57:00.281000+00:00,0.65934,0.648351
2026-01-07 12:57:00.285000+00:00,0.76923,0.703296
2026-01-07 12:57:00.288000+00:00,0.802197,0.692307
2026-01-07 12:57:00.292000+00:00,0.692307,0.527472
2026-01-07 12:57:00.296000+00:00,0.384615,0.164835
2026-01-07 12:57:00.300000+00:00,-0.10989,-0.285714
2026-01-07 12:57:00.304000+00:00,-0.494505,-0.582417
2026-01-07 12:57:00.308000+00:00,-0.714285,-0.747252
2026-01-07 12:57:00.312000+00:00,-0.681318,-0.65934
2026-01-07 12:57:00.316000+00:00,-0.527472,-0.461538
2026-01-07 12:57:00.320000+00:00,-0.362637,-0.296703
2026-01-07 12:57:00.324000+00:00,-0.252747,-0.164835
2026-01-07 12:57:00.328000+00:00,-0.164835,-0.065934
2026-01-07 12:57:00.331000+00:00,-0.10989,-0.021978
2026-01-07 12:57:00.335000+00:00,-0.076923,0.0
2026-01-07 12:57:00.339000+00:00,-0.054945,0.0
2026-01-07 12:57:00.343000+00:00,-0.032967,0.010989
2026-01-07 12:57:00.347000+00:00,-0.021978,0.021978
2026-01-07 12:57:00.351000+00:00,-0.010989,0.021978
2026-01-07 12:57:00.355000+00:00,0.0,0.032967
2026-01-07 12:57:00.359000+00:00,0.010989,0.043956
2026-01-07 12:57:00.363000+00:00,0.021978,0.043956
2026-01-07 12:57:00.367000+00:00,0.010989,0.032967
2026-01-07 12:57:00.370000+00:00,0.021978,0.032967
2026-01-07 12:57:00.374000+00:00,0.021978,0.043956
2026-01-07 12:57:00.378000+00:00,0.021978,0.043956
2026-01-07 12:57:00.382000+00:00,0.032967,0.043956
2026-01-07 12:57:00.386000+00:00,0.032967,0.043956
2026-01-07 12:57:00.390000+00:00,0.032967,0.032967
2026-01-07 12:57:00.394000+00:00,0.032967,0.043956
2026-01-07 12:57:00.398000+00:00,0.032967,0.043956
2026-01-07 12:57:00.402000+00:00,0.043956,0.043956
2026-01-07 12:57:00.406000+00:00,0.043956,0.043956
2026-01-07 12:57:00.410000+00:00,0.032967,0.043956
2026-01-07 12:57:00.413000+00:00,0.032967,0.043956
2026-01-07 12:57:00.417000+00:00,0.032967,0.043956
2026-01-07 12:57:00.421000+00:00,0.021978,0.043956
2026-01-07 12:57:00.425000+00:00,0.021978,0.032967
2026-01-07 12:57:00.429000+00:00,0.021978,0.043956
2026-01-07 12:57:00.433000+00:00,0.021978,0.043956
2026-01-07 12:57:00.437000+00:00,0.032967,0.043956
2026-01-07 12:57:00.441000+00:00,0.032967,0.054945
2026-01-07 12:57:00.445000+00:00,0.043956,0.043956
2026-01-07 12:57:00.449000+00:00,0.043956,0.043956
2026-01-07 12:57:00.453000+00:00,0.043956,0.054945
2026-01-07 12:57:00.456000+00:00,0.054945,0.054945
2026-01-07 12:57:00.460000+00:00,0.065934,0.065934
2026-01-07 12:57:00.464000+00:00,0.065934,0.065934
2026-01-07 12:57:00.468000+00:00,0.065934,0.065934
2026-01-07 12:57:00.472000+00:00,0.065934,0.065934
2026-01-07 12:57:00.476000+00:00,0.065934,0.076923
2026-01-07 12:57:00.480000+00:00,0.054945,0.076923
2026-01-07 12:57:00.484000+00:00,0.054945,0.065934
2026-01-07 12:57:00.488000+00:00,0.054945,0.065934
2026-01-07 12:57:00.492000+00:00,0.065934,0.065934
2026-01-07 12:57:00.495000+00:00,0.065934,0.065934
2026-01-07 12:57:00.499000+00:00,0.076923,0.065934
2026-01-07 12:57:00.503000+00:00,0.054945,0.054945
2026-01-07 12:57:00.507000+00:00,0.032967,0.043956
2026-01-07 12:57:00.511000+00:00,0.032967,0.043956
2026-01-07 12:57:00.515000+00:00,0.021978,0.043956
2026-01-07 12:57:00.519000+00:00,0.021978,0.043956
2026-01-07 12:57:00.523000+00:00,0.021978,0.032967
2026-01-07 12:57:00.527000+00:00,0.021978,0.010989
2026-01-07 12:57:00.531000+00:00,0.0,0.010989
2026-01-07 12:57:00.535000+00:00,-0.010989,0.0
2026-01-07 12:57:00.538000+00:00,-0.021978,-0.010989
2026-01-07 12:57:00.542000+00:00,-0.043956,-0.021978
2026-01-07 12:57:00.546000+00:00,-0.043956,-0.032967
2026-01-07 12:57:00.550000+00:00,-0.032967,-0.021978
2026-01-07 12:57:00.554000+00:00,-0.043956,-0.032967
2026-01-07 12:57:00.558000+00:00,-0.032967,-0.032967
2026-01-07 12:57:00.562000+00:00,-0.021978,-0.032967
2026-01-07 12:57:00.566000+00:00,-0.032967,-0.032967
2026-01-07 12:57:00.570000+00:00,-0.032967,-0.032967
2026-01-07 12:57:00.574000+00:00,-0.032967,-0.021978
2026-01-07 12:57:00.578000+00:00,-0.043956,-0.021978
2026-01-07 12:57:00.581000+00:00,-0.032967,-0.021978
2026-01-07 12:57:00.585000+00:00,-0.010989,-0.010989
2026-01-07 12:57:00.589000+00:00,-0.010989,-0.010989
2026-01-07 12:57:00.593000+00:00,0.0,0.0
2026-01-07 12:57:00.597000+00:00,0.0,0.010989
2026-01-07 12:57:00.601000+00:00,0.010989,0.010989
2026-01-07 12:57:00.605000+00:00,0.010989,0.0
2026-01-07 12:57:00.609000+00:00,0.010989,0.010989
2026-01-07 12:57:00.613000+00:00,0.021978,0.021978
2026-01-07 12:57:00.617000+00:00,0.021978,0.021978
2026-01-07 12:57:00.620000+00:00,0.021978,0.021978
2026-01-07 12:57:00.624000+00:00,0.021978,0.021978
2026-01-07 12:57:00.628000+00:00,0.010989,0.021978
2026-01-07 12:57:00.632000+00:00,0.021978,0.032967
2026-01-07 12:57:00.636000+00:00,0.032967,0.043956
2026-01-07 12:57:00.640000+00:00,0.032967,0.043956
2026-01-07 12:57:00.644000+00:00,0.043956,0.043956
2026-01-07 12:57:00.648000+00:00,0.032967,0.043956
2026-01-07 12:57:00.652000+00:00,0.032967,0.043956
2026-01-07 12:57:00.656000+00:00,0.021978,0.043956
2026-01-07 12:57:00.660000+00:00,0.021978,0.032967
2026-01-07 12:57:00.663000+00:00,0.032967,0.032967
2026-01-07 12:57:00.667000+00:00,0.032967,0.032967
2026-01-07 12:57:00.671000+00:00,0.043956,0.043956
2026-01-07 12:57:00.675000+00:00,0.032967,0.043956
2026-01-07 12:57:00.679000+00:00,0.043956,0.043956
2026-01-07 12:57:00.683000+00:00,0.043956,0.043956
2026-01-07 12:57:00.687000+00:00,0.021978,0.043956
2026-01-07 12:57:00.691000+00:00,0.021978,0.032967
2026-01-07 12:57:00.695000+00:00,0.032967,0.021978
2026-01-07 12:57:00.699000+00:00,0.021978,0.032967
2026-01-07 12:57:00.703000+00:00,0.032967,0.032967
2026-01-07 12:57:00.706000+00:00,0.032967,0.032967
2026-01-07 12:57:00.710000+00:00,0.032967,0.032967
2026-01-07 12:57:00.714000+00:00,0.032967,0.032967
2026-01-07 12:57:00.718000+00:00,0.032967,0.032967
2026-01-07 12:57:00.722000+00:00,0.032967,0.032967
2026-01-07 12:57:00.726000+00:00,0.021978,0.032967
2026-01-07 12:57:00.730000+00:00,0.021978,0.032967
2026-01-07 12:57:00.734000+00:00,0.021978,0.021978
2026-01-07 12:57:00.738000+00:00,0.010989,0.032967
2026-01-07 12:57:00.742000+00:00,0.010989,0.021978
2026-01-07 12:57:00.745000+00:00,0.021978,0.021978
2026-01-07 12:57:00.749000+00:00,0.032967,0.032967
2026-01-07 12:57:00.753000+00:00,0.032967,0.032967
2026-01-07 12:57:00.757000+00:00,0.032967,0.032967
2026-01-07 12:57:00.761000+00:00,0.021978,0.021978
2026-01-07 12:57:00.765000+00:00,0.021978,0.021978
2026-01-07 12:57:00.769000+00:00,0.021978,0.043956
2026-01-07 12:57:00.773000+00:00,0.032967,0.043956
2026-01-07 12:57:00.777000+00:00,0.032967,0.032967
2026-01-07 12:57:00.781000+00:00,0.010989,0.032967
2026-01-07 12:57:00.785000+00:00,0.021978,0.032967
2026-01-07 12:57:00.788000+00:00,0.010989,0.032967
2026-01-07 12:57:00.792000+00:00,0.021978,0.032967
2026-01-07 12:57:00.796000+00:00,0.021978,0.032967
2026-01-07 12:57:00.800000+00:00,0.032967,0.032967
2026-01-07 12:57:00.804000+00:00,0.032967,0.032967
2026-01-07 12:57:00.808000+00:00,0.021978,0.021978
2026-01-07 12:57:00.812000+00:00,0.021978,0.021978
2026-01-07 12:57:00.816000+00:00,0.021978,0.021978
2026-01-07 12:57:00.820000+00:00,0.032967,0.032967
2026-01-07 12:57:00.824000+00:00,0.032967,0.032967
2026-01-07 12:57:00.828000+00:00,0.021978,0.021978
2026-01-07 12:57:00.831000+00:00,0.021978,0.021978
2026-01-07 12:57:00.835000+00:00,0.032967,0.032967
2026-01-07 12:57:00.839000+00:00,0.032967,0.032967
2026-01-07 12:57:00.843000+00:00,0.021978,0.032967
2026-01-07 12:57:00.847000+00:00,0.021978,0.032967
2026-01-07 12:57:00.851000+00:00,0.021978,0.032967
2026-01-07 12:57:00.855000+00:00,0.021978,0.032967
2026-01-07 12:57:00.859000+00:00,0.021978,0.032967
2026-01-07 12:57:00.863000+00:00,0.021978,0.032967
2026-01-07 12:57:00.867000+00:00,0.021978,0.032967
2026-01-07 12:57:00.870000+00:00,0.021978,0.043956
2026-01-07 12:57:00.874000+00:00,0.021978,0.032967
2026-01-07 12:57:00.878000+00:00,0.021978,0.032967
2026-01-07 12:57:00.882000+00:00,0.021978,0.021978
2026-01-07 12:57:00.886000+00:00,0.021978,0.032967
2026-01-07 12:57:00.890000+00:00,0.032967,0.032967
2026-01-07 12:57:00.894000+00:00,0.021978,0.032967
2026-01-07 12:57:00.898000+00:00,0.021978,0.043956
2026-01-07 12:57:00.902000+00:00,0.021978,0.043956
2026-01-07 12:57:00.906000+00:00,0.021978,0.032967
2026-01-07 12:57:00.910000+00:00,0.021978,0.032967
2026-01-07 12:57:00.913000+00:00,0.021978,0.032967
2026-01-07 12:57:00.917000+00:00,0.032967,0.032967
2026-01-07 12:57:00.921000+00:00,0.032967,0.032967
2026-01-07 12:57:00.925000+00:00,0.032967,0.032967
2026-01-07 12:57:00.929000+00:00,0.032967,0.032967
2026-01-07 12:57:00.933000+00:00,0.032967,0.043956
2026-01-07 12:57:00.937000+00:00,0.032967,0.032967
2026-01-07 12:57:00.941000+00:00,0.021978,0.021978
2026-01-07 12:57:00.945000+00:00,0.021978,0.032967
2026-01-07 12:57:00.949000+00:00,0.032967,0.021978
2026-01-07 12:57:00.953000+00:00,0.043956,0.032967
2026-01-07 12:57:00.956000+00:00,0.032967,0.043956
2026-01-07 12:57:00.960000+00:00,0.021978,0.043956
2026-01-07 12:57:00.964000+00:00,0.021978,0.043956
2026-01-07 12:57:00.968000+00:00,0.021978,0.043956
2026-01-07 12:57:00.972000+00:00,0.021978,0.043956
2026-01-07 12:57:00.976000+00:00,0.032967,0.043956
2026-01-07 12:57:00.980000+00:00,0.032967,0.043956
2026-01-07 12:57:00.984000+00:00,0.021978,0.032967
2026-01-07 12:57:00.988000+00:00,0.021978,0.043956
2026-01-07 12:57:00.992000+00:00,0.021978,0.043956
2026-01-07 12:57:00.995000+00:00,0.021978,0.032967
2026-01-07 12:57:00.999000+00:00,0.032967,0.032967
2026-01-07 12:57:01.003000+00:00,0.043956,0.032967
2026-01-07 12:57:01.007000+00:00,0.054945,0.043956
2026-01-07 12:57:01.011000+00:00,0.054945,0.054945
2026-01-07 12:57:01.015000+00:00,0.043956,0.043956
2026-01-07 12:57:01.019000+00:00,0.032967,0.043956
2026-01-07 12:57:01.023000+00:00,0.032967,0.032967
2026-01-07 12:57:01.027000+00:00,0.032967,0.032967
2026-01-07 12:57:01.031000+00:00,0.032967,0.032967
2026-01-07 12:57:01.035000+00:00,0.010989,0.032967
2026-01-07 12:57:01.038000+00:00,0.021978,0.010989
